name,id,home,team,pos,defense_ast,defense_ffum,defense_fgblk,defense_frec,defense_frec_tds,defense_frec_yds,defense_int,defense_int_tds,defense_int_yds,defense_misc_tds,defense_misc_yds,defense_pass_def,defense_puntblk,defense_qbhit,defense_safe,defense_sk,defense_sk_yds,defense_tds,defense_tkl,defense_tkl_loss,defense_tkl_loss_yds,defense_tkl_primary,defense_xpblk,fumbles_forced,fumbles_lost,fumbles_notforced,fumbles_oob,fumbles_rcv,fumbles_rec,fumbles_rec_tds,fumbles_rec_yds,fumbles_tot,fumbles_trcv,fumbles_yds,kicking_all_yds,kicking_fga,kicking_fgb,kicking_fgm,kicking_fgm_yds,kicking_fgmissed,kicking_fgmissed_yds,kicking_fgyds,kicking_i20,kicking_rec,kicking_tot,kicking_totpfg,kicking_touchback,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_xptot,kicking_yds,kickret_avg,kickret_fair,kickret_lng,kickret_lngtd,kickret_ret,kickret_tds,kickret_yds,passing_att,passing_cmp,passing_cmp_air_yds,passing_incmp,passing_incmp_air_yds,passing_int,passing_ints,passing_sk,passing_sk_yds,passing_tds,passing_twopta,passing_twoptm,passing_twoptmissed,passing_yds,penalty,penalty_yds,punting_avg,punting_blk,punting_i20,punting_lng,punting_pts,punting_tot,punting_touchback,punting_yds,puntret_avg,puntret_fair,puntret_lng,puntret_lngtd,puntret_ret,puntret_tds,puntret_tot,puntret_yds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tar,receiving_tds,receiving_twopta,receiving_twoptm,receiving_twoptmissed,receiving_yac_yds,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_twoptmissed,rushing_yds
J.Babin,00-0022695,no,JAC,,9,3,,,,,0,,,,,2,,19,,7.5,-59,,31,10,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Reisner,00-0028267,no,JAC,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,5,9,0,0,0,,10,40,,,,,,,,
A.Branch,00-0029600,no,JAC,DE,7,0,,,,,0,,,,,3,,9,,6,-53,,30,10,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Sherman,00-0028074,no,KC,FB,1,,,,,,,,,,,,,,,,,,11,,,2,,1,1,,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,,,,,,,,,,,,,,,,,118,12,18,24,1,0,0,,162,155,2,3,0,0,0,0,,3
R.Miller,00-0027055,no,JAC,DT,5,0,,,,,0,,,,,,,2,,1,-6,,20,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.Schwartz,00-0026381,no,KC,G,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Robinson,00-0030547,no,JAC,RB,1,0,,,,,0,,,,,,,,,0,,,1,,,,,2,2,1,1,1,1,,0,3,1,0,,,,,,,,,,,,,,,,,,,,44,,50,0,4,0,88,1,0,,1,35,,0,1,0,0,0,0,,0,1,5,,,,,,,,,,,,,,,,,,,,1,,,,,,,19,56,0,0,0,0,,66
Q.Demps,00-0026257,no,KC,SS,11,0,,,,,4,,61,,,10,,,,0,,,24,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390,,542,95,34,1,995,,,,,,,,,,,,,,,3,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W.Ta'ufo'ou,00-0026557,no,JAC,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,0,1,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,0,10,15,0,0,0,,37,40,1,1,0,0,0,0,,1
C.Gray,00-0029298,no,KC,,1,0,,1,,0,0,,,,,,,,,0,,,6,,,,,,0,,,1,1,,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18,,,,,,,,,,,,,,,,,45,0,7,10,0,0,0,,52,46,9,21,0,0,0,0,,24
F.Zombo,00-0027442,no,KC,OLB,5,1,,1,,0,1,,5,,,2,,5,,2,-15,,22,,,1,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Burton,00-0028174,no,JAC,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,57,0,4,0,99,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,46,0,8,13,0,1,0,1,35,76,1,-9,0,0,0,0,,-9
M.Devito,00-0025689,no,KC,DE,10,0,,,,,0,,,,,1,,,,0,,,18,2,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Jackson,00-0026980,no,KC,DE,9,0,,,,,0,,,,,3,,3,,4,-20,,24,3,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Prosinski,00-0028059,no,JAC,DB,4,0,,,,,0,,,,,2,,,,0,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Bowe,00-0025410,no,KC,WR,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,276,78,57,103,5,0,0,,196,672,,,,,,,,
J.Mincey,00-0024405,no,JAC,DE,7,0,,,,,0,,,,,1,,3,,1,-7,,8,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Scobee,00-0022874,no,JAC,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1313,26,1,23,869,3,155,588,16,,63,69,36,23,1,22,1,22,4038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Allen,00-0026605,no,JAC,,18,0,,2,,0,0,,,,,,,1,,1,-4,,46,4,10,2,,,0,,,0,,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Smith,00-0027037,no,KC,CB,4,0,,,,,2,1,96,,,15,,,,0,,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Jordan,00-0025719,no,KC,,13,2,,,,,0,,,,,,,,,0,,,54,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Moses,00-0029130,no,KC,LB,2,0,,,,,0,,,,,,,,,0,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Harris,00-0029610,no,JAC,,6,0,,1,,0,0,,,,,2,,,,0,,,31,,,1,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Marks,00-0027038,no,JAC,DT,5,2,,3,,15,0,,,,,8,,9,,4,-34,,28,6,36,2,,,0,,,0,,,,0,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Davis,00-0030280,no,KC,RB,,,,,,,,,,,,,,,,,,,1,,,,,3,1,,1,0,,,,3,0,0,,,,,,,,,,,,,,,,,,,,193,,253,0,10,1,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,0,11,15,0,0,0,,89,75,70,116,51,4,0,0,,242
J.Todman,00-0028121,no,JAC,RB,1,,,,,,,,,,,,,,,,,,6,,,,,,0,,,2,2,,0,0,2,0,,,,,,,,,,,,,,,,,,,,278,,354,0,26,0,712,,,,,,,,,,,,,,,5,50,,,,,,,,,,,,,,,,,97,21,14,26,1,0,0,,96,116,75,113,8,2,0,0,,256
D.Lowery,00-0026253,no,JAC,FS,2,0,,1,,0,0,,,,,,,,,0,,,4,1,1,,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Deaderick,00-0027838,no,JAC,,1,1,,1,,0,0,,,,,1,,,,1,-5,,8,,,,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Cooper,00-0030127,no,KC,CB,3,1,,1,1,0,3,,32,,,20,,,,0,,1,41,,,2,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Henne,00-0026197,no,JAC,QB,2,0,,,,,0,,,,,,,,,0,,,0,,,,,,0,2,,2,2,,-1,2,2,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,503,305,1409,198,1792,14,14,38,-243,13,2,0,1,3241,7,48,,,,,,,,,,,,,,,,,,,,,,,,,,,26,52,0,0,0,0,,77
H.Abdullah,00-0025940,no,KC,FS,5,0,,1,,0,1,1,44,,,4,,2,,0.5,-7,1,22,,,2,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Catapano,00-0030109,no,KC,DE,1,0,,,,,0,,,,,,,3,,1,-6,,2,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Daniel,00-0026544,no,KC,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,25,101,13,86,1,1,2,-11,1,0,0,,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,25,0,0,0,0,,51
N.Folk,00-0025565,no,NYJ,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453,36,,33,1237,3,132,608,13,,73,99,30,27,0,27,0,27,4581,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Harris,00-0025434,no,NYJ,ILB,52,1,,,,,0,,,,,1,,5,,2,-8,,70,8,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Freeman,00-0026993,no,TB,QB,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,,,-8,2,0,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,147,63,455,84,1124,4,4,8,-61,2,0,0,,761,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,5,17,0,0,0,0,,20
M.Williams,00-0027702,no,TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,,,,,,,,,,,,,,,,,88,25,22,40,2,0,0,,67,216,,,,,,,,
D.Harrison,00-0029040,no,NYJ,NT,30,0,,,,,0,,,,,2,,1,,1,-7,,36,7,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Martin,00-0029613,no,TB,RB,,,,,,,,,,,,,,,,,,,1,,,,,1,0,,,1,1,,0,1,1,0,,,,,,,,,,,,,,,,,,,,35,,35,0,1,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,12,24,0,0,0,,57,66,127,108,5,1,0,0,,456
D.Landry,00-0024360,no,NYJ,,37,0,,,,,1,,38,,,7,,2,,1,0,,63,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Milliner,00-0030592,no,NYJ,CB,11,0,,,,,3,,31,,,15,,,,0,,,45,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V.Jackson,00-0023496,no,TB,WR,,,,,,,,,,,,,,,,,,,5,,,,,1,0,,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,0,,0,0,1,0,0,,,,,,,,,,,,,,,4,40,,,,,,,,,,,,,,,,,482,135,78,159,7,0,0,,319,1224,1,0,0,0,0,0,,0
A.Barnes,00-0025521,no,NYJ,,1,0,,,,,0,,,,,,,3,,2,-20,,2,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Dotson,00-0026814,no,TB,T,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Allen,00-0029553,no,NYJ,DB,21,0,,,,,1,1,23,1,0,7,2,1,,1,-7,2,39,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Kerley,00-0028091,no,NYJ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,19,0,1,0,19,1,0,,1,8,,0,,,0,0,0,,0,1,5,,,,,,,,,50,5,70,0,13,0,13,115,219,53,43,72,3,0,0,,140,523,4,11,0,0,0,0,,11
M.Koenen,00-0023234,no,TB,,,,,1,,5,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,1,5,1652,,,,,,,,15,,62,,37,,,,,,3907,,,,,,,,2,0,,2,29,,0,,,0,0,0,,0,1,5,615,,19,869,87,86,6,3846,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Casillas,00-0026832,no,TB,OLB,11,1,,,,,0,,,,,2,,,,0,,,22,1,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.Smith,00-0030565,no,NYJ,QB,,,,,,,,,,,,,,,,,,,,,,,,6,5,3,,3,3,,-10,9,3,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,443,247,1718,196,2172,21,21,43,-315,12,0,0,,3046,5,21,,,,,,,,,,,,,,,,,13,0,1,1,0,0,0,,0,13,72,177,51,6,0,0,,366
M.Foster,00-0028022,no,TB,LB,28,1,,,,,3,2,122,,,7,,6,,2,-24,2,62,6,28,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Powell,00-0028064,no,NYJ,RB,0,0,,,,,0,,,,,,,,,0,,,3,,,,,1,0,,,1,1,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,20,,,,0,,,0,0,0,,30,,,,,,,,,,,,,,,,,,,191,0,36,57,0,0,0,,307,272,176,210,3,1,0,0,,697
T.Bohanon,00-0030112,no,NYJ,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,15,0,1,0,15,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,58,0,11,16,0,0,0,,61,69,17,27,0,0,0,0,,62
D.Te'o-Nesheim,00-0027689,no,TB,,5,0,,,,,0,,,,,,,7,,1,-6,,10,3,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Malone,00-0027509,no,NYJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,3,141,16,16,2,740,,,,,,,,,,,,,,,,,,,,,,,,,,
G.McIntyre,00-0023904,no,NYJ,,9,0,,,,,0,,,,0,,,1,,1,-8,,10,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Richardson,00-0030573,no,NYJ,DE,36,1,,,,,0,,,,,1,,8,,3.0,-34,,41,11,36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,2,0,0,,4
R.Shepard,00-0030147,no,TB,WR,,1,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Goldson,00-0025513,no,TB,FS,18,1,,1,,0,1,,0,,,8,,,,0,,,53,1,,4,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,0,,0,0,1,0,0,,,,,,,,,,,,,,,7,104,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22,0,0,0,0,,22
D.Revis,00-0025401,no,TB,CB,7,2,,1,,0,2,,3,,,11,,1,,1,-6,,43,3,11,6,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Gates,00-0028049,no,NYJ,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,115,0,9,0,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,0,12,24,0,0,0,,28,122,,,,,,,,
K.Winslow,00-0022922,no,NYJ,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,25,,,,,,,,,,,,,,,,,200,8,31,47,2,0,0,,224,388,,,,,,,,
L.Johnson,00-0029087,no,TB,CB,14,1,,,,,1,1,48,,,8,,,,0,,1,48,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Bush,00-0029143,no,NYJ,DB,4,1,,,,,0,,,,,,,,,0,,,13,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,1,11,,0,,,0,0,0,,0,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Page,00-0029098,no,TB,,,,,,,,,,,,,,,,,,,,1,,,,,1,2,2,,0,,,,3,0,0,,,,,,,,,,,,,,,,,,,,310,1,340,0,23,0,573,,,,,,,,,,,,,,,1,11,,,,,,,,,128,18,203,0,22,0,22,251,43,0,4,9,0,0,0,,21,68,2,14,0,0,0,0,,14
K.Ellis,00-0028032,no,NYJ,DT,5,0,,,,,0,,,,,,,,,0,,,11,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Zuttah,00-0026223,no,TB,C,,,,,,,,,,,,,,,,,,,1,,,,,,0,1,,1,1,,-14,1,1,-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Wilkerson,00-0027968,no,NYJ,DE,21,2,,,,,1,,6,,,3,,18,,10.5,-65,,43,13,62,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.McCoy,00-0027856,no,TB,DT,15,0,,1,,12,0,,,,,4,,19,,9,-66,,35,15,72,4,,,0,,,0,,,,0,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Ivory,00-0027531,no,NYJ,RB,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,1,1,,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,2,7,0,0,0,,8,10,182,323,19,3,0,0,,833
S.Holmes,00-0024240,no,NYJ,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,,,,,,,,,,,,,,,,,260,69,23,59,1,0,0,,124,456,,,,,,,,
E.Lankster,00-0027144,no,NYJ,,2,0,,,,,0,,,,,,,,,0,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Cromartie,00-0024234,no,NYJ,CB,3,1,,,,,3,,20,,,10,,,,0,,,35,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,79,0,6,0,164,,,,,,,,,,,,,,,6,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Davis,00-0029607,no,NYJ,ILB,44,0,,,,,1,,0,,,1,,4,,1,-3,,63,5,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Lindell,00-0019310,no,TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,29,,23,881,6,273,591,1,,7,69,4,31,0,31,0,31,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Landri,00-0025553,no,TB,,3,0,,,,,0,,,,,,,1,,1,-7,,6,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W.Colon,00-0024193,no,NYJ,G,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Barron,00-0029670,no,TB,OLB,18,0,,1,,0,2,,3,,,6,,3,,2.0,-18,,70,3,4,9,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.David,00-0029562,no,TB,OLB,39,2,,1,,0,5,,87,,,9,,12,1,6.0,-55,,106,20,62,15,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Bowers,00-0027989,no,TB,DE,5,0,,,,,0,,,,,,,4,,1.0,-10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Clayborn,00-0027958,no,TB,DE,20,2,,,,,0,,,,,1,,14,,6,-46,,44,18,53,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Hill,00-0028995,no,NYJ,WR,,,,,,,,,,,,,,,,,,,1,,,,,1,1,,,1,1,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,,,,,,,,,,,,,,,,,157,51,24,59,1,0,0,,98,342,,,,,,,,
D.Joseph,00-0024238,no,TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Leonard,00-0025439,no,TB,,,1,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,110,0,29,37,0,0,0,,169,179,47,89,0,0,0,0,,182
A.Spence,00-0030402,no,TB,DT,10,0,,1,,0,0,,,,,,,1,,1,-6,,19,2,6,6,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Ferguson,00-0024219,no,NYJ,T,1,,,,,,,,,,,,,,,,,,2,,,,,,0,,,1,1,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Watson,00-0027812,no,TB,LB,9,1,,1,,0,1,,0,,,1,1,4,,2,-12,,33,5,17,7,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Mangold,00-0024244,no,NYJ,C,1,,,,,,,,,,,,,,,,,,2,,,,,,0,1,,0,,,-21,1,0,-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
